rebalance_date,roc5,roc12,roc20,roc60,roc120,mom_12_1,rsi14,dist_ma20,ma5_ma20,ma20_ma60,macd_dif_n,adx14,hv20,atr14_n,boll_width,skew20,vol_ratio5,vol_ratio10,obv_trend,vol_price_trend,amt20,high_252
2022-07-11,0.03896946500624322,-0.17747456182345092,-0.13296003564098402,-0.050536664904474574,-0.08718151075368101,-0.044099543728023306,-0.10942479859010894,-0.10383223418410735,-0.1349276774138979,0.001082406904506991,-0.1040924531820232,-0.08501075300552575,-0.06791195196099963,0.20831375916005682,-0.10402969961037993,-0.07450456165717466,-0.036966276168740174,-0.08867650513083135,-0.04560143853049895,-0.05379724989925723,-0.24436307211075303,-0.07681103405793474
2022-07-25,0.06677387536535274,0.052829462015473776,-0.007302038866007837,0.19045767341451614,-0.10420645254456917,0.009532184086876849,0.10489261613679737,0.08672192334681761,0.14629031946776364,0.12605462637810275,0.12196360415576354,0.061042875273443646,0.03547154123310511,0.02895247905859186,0.0007379492456307237,0.00576697335563429,-0.05595859684003293,0.02965099115871661,0.06120007712762865,-0.06554084440727728,-0.06609327824699457,-0.0429738169467992
2022-08-08,-0.15519085259023224,-0.09835465466504671,-0.045865458996339245,0.017850393123781255,-0.025676945599624926,0.017798319200813678,-0.09741317016454903,-0.12381077505676658,-0.11140136795485778,0.014777877409684425,-0.0370011362504804,0.0017902705063311103,-0.016893898930942605,0.21026578380477456,-0.05665557994907185,-0.037292763038469214,-0.06354866686188647,-0.11328438060512738,-0.10860720481102772,-0.00687034163924986,-0.11041844831822842,-0.003613207541605064
2022-08-22,0.022485223184124267,-0.057469811691480355,-0.25770470028714215,-0.4249411380606785,-0.1903858040150061,0.02650354839663217,-0.12615214851159992,-0.057251530624094556,-0.17144514259325214,-0.36427823219103067,-0.31019658212083084,-0.27167944388040494,-0.45500486027929476,0.2682881732180201,-0.3346816765307024,-0.18574338153711134,0.12105196622382781,0.079510740838217,-0.0011878367460308535,-0.0011140731502320511,-0.3935573649380537,-0.060964183729430056
2022-09-05,-0.09374080848614058,-0.02368457538517463,-0.07940800150325014,-0.08798803616813418,0.10130714182459857,0.09250978483628249,-0.10328625660904954,-0.06188152859921203,-0.024270861319252032,-0.11644576313189776,-0.08433076062371353,0.0015819048301545435,-0.049002725674067264,-0.11376708629189383,0.004522708295438147,-0.006665880027934673,-0.028964932211003776,-0.018829753501722977,-0.05987477122750304,-0.022876805182670303,0.08037198090806791,0.06228532046239481
2022-09-20,0.0235322748101877,-0.10020267646788471,0.10112370160626541,-0.006301062819089676,0.0038807093598841754,0.00963243819488735,-0.06691543714946067,0.002825460862606542,0.02416143368136867,0.04695438593140872,0.06924890615261813,0.03977286110501208,-0.21247466839461765,0.06360287611257069,-0.15441402355787345,-0.029168811929281255,-0.14993801689806033,-0.11862792073810703,-0.056756254706881844,0.07412849930861334,-0.080866993582139,0.12175363644722587
2022-10-11,-0.19900313990004084,-0.16808273749172384,-0.18235435014876383,0.008024576016398837,0.06991501512798644,0.02548337805919381,-0.13896968791163553,-0.19413601884241397,-0.1894662634679177,-0.15504659321873107,-0.2071449157878074,0.06766137394640662,0.045948684253844324,0.06600306912762532,0.18173943882430899,-0.018771634566773252,-0.04097626853332095,-0.1028841714181787,-0.13279500238754258,0.03501383744540518,-0.14288491059953484,-0.08870964584123256
2022-10-25,-0.21863347695285296,-0.16217158240720103,-0.186706512508398,-0.1990499236075175,-0.21525763870357775,-0.113690043218884,-0.20777158852709357,-0.19282069527723145,-0.08489961854223713,-0.12425896159051857,-0.15687954304177767,0.06158867330530677,-0.012221405488432965,0.03496328268427632,0.029966694887460177,0.035865633010546925,-0.07934652811544816,-0.09946933313980036,-0.16722129658990237,-0.000926277388530757,-0.05230464540967135,-0.2997998608880307
2022-11-08,-0.14685868872893623,-0.09775248468284162,-0.039895871369256895,-0.013991481166300676,-0.30063057890152267,-0.12007118374629902,-0.012431918308637076,-0.07664186162270543,-0.05605866470935257,0.033318255389500145,-0.023337808092033153,0.048939400302963,-0.22888511381396093,0.2102111609176037,-0.164742931695942,-0.060224754570369354,-0.03533418601351571,-0.02584316927071777,0.000831469597822471,-0.013308204546473055,-0.20267760651393352,-0.12056674122545574
2022-11-22,-0.13145780348871755,0.02272066314363796,-0.03498941381098631,-0.11336165866844448,-0.28222625701132736,-0.061173715167549346,-0.11493333886743344,-0.003306199846699398,0.040886490583518766,-0.2874839918112384,-0.17011456671510025,-0.07713773498370806,-0.1360260934713356,0.16521464141254502,-0.006059716101887733,-0.08096754971073508,-0.07464357129358386,-0.10095767206948986,-0.12047561557656661,0.03758812176345479,-0.04474315156687024,-0.11213251299659299
2022-12-06,-0.008527515255692843,-0.037468466402628436,0.001402269156885116,-0.03889561139893583,-0.04929680660823476,-0.02065542836120941,-0.00655752912453607,-0.012131638419568193,-0.024607266078216717,-0.059302863878131606,-0.047613969428512044,-0.004364697921893866,-0.039603448704250595,-0.027391219693655426,0.008265115464742836,0.027716719479061874,0.051201908559907805,0.08587418382489159,-0.025111186318054198,0.018559553874276612,-0.04735670606799096,-0.02789032082691016
2022-12-20,-0.11251557373433688,-0.19794522674479534,-0.15694765834452956,0.13256210156588066,0.1247044663017802,0.043889984678205464,-0.12935918128187748,-0.17738997768355788,-0.13444793977373423,0.07503514369903784,-0.07771607947395774,0.08576625721665908,-0.011661414975366857,0.011903542979646561,0.07031333526212732,0.00989865990382284,0.10070385351085075,0.0732804843375615,-0.1125160111848925,-0.00285407868483972,-0.020111256840092174,0.08556625244708004
2023-01-04,-0.24598107795492302,-0.17711822011096504,-0.26536272021164553,-0.25155187360672887,-0.2633698743925814,-0.1055789939997347,-0.2706485007976796,-0.21379325243005687,-0.12691955949402864,-0.22286003461698883,-0.24014599763793393,-0.13478607366850984,-0.14165916497325576,-0.10295755466885094,-0.08407868445003294,0.016658131134759873,0.04636408434142145,0.030720226189060163,-0.19463235439209667,-0.12142771488261642,0.015288585666031902,-0.18678315591805736
2023-01-18,-0.021236634423636283,-0.023328226105730505,-0.17170257372014375,-0.21518689472730904,-0.17197792675460946,-0.14910154351498656,-0.14941133960601294,-0.09023693452496771,-0.13910594882822233,-0.25577382159046774,-0.22041750466679405,-0.2125910966694852,-0.09873622789333387,0.28276783298163777,-0.1562122037702216,-0.08736398460267002,0.12568499652764697,0.10357586996578433,0.03323133574618146,0.06250191243026253,-0.317262144409257,-0.25763069878927936
2023-02-08,-0.022883317932596542,-0.1338180798811812,-0.1520624559798421,0.04800317916029857,0.06213502106738008,-0.1156313212145553,-0.058385310808557814,-0.11400873027688088,-0.09174021818573778,-0.056552227737441736,-0.11599315984624164,-0.03560644165843791,-0.19083742710291618,0.14467709452556912,-0.14174873133025026,-0.06702992671413875,-0.08474659075449183,-0.07852546167300341,-0.019484850742909295,-0.03422588298293672,-0.16081420491576928,-0.017533588399258136
2023-02-22,-0.08256502657178431,-0.08484993120086452,0.002348050110133856,-0.10885924299621835,0.08510056720266362,-0.009263000960077625,0.006131066388916447,-0.04570861632976882,-0.028911123435563353,-0.04565612949392283,-0.010544492695730287,0.03328235049378858,-0.14541932098775215,0.20963581684057667,-0.14177122167304773,-0.12724499453068522,-0.07429375138562862,-0.08345159907284011,-0.04793009319929633,0.0437065336253147,-0.12952299111974636,0.08660413779692831
2023-03-08,0.11516051633246863,0.10923311176293156,0.09220368409018503,0.12253590896582502,0.0812339086489205,-0.18922673949455832,0.1798280701179581,0.1452185327841546,0.10594766913380192,0.17387178708702017,0.13621173732992164,0.13582980213421944,-0.006208655421870522,0.20140365959252218,-0.1625196285982183,-0.10771439372067881,-0.013314240131278621,0.05270398350899103,0.05598613567317503,0.037396073035009136,-0.12996478206360487,0.10027292787402091
2023-03-22,0.024495568998541366,0.09987239197485659,0.13603492017859034,0.1386844938462218,0.1528391034530308,0.008233075418889244,0.12327678795004075,0.11603335290335402,0.14746436606625365,0.1291119435465762,0.1691256948423546,0.07184784909788534,0.12468922951629346,-0.10503184050961324,0.030286387979216133,-0.0005505856884528914,-0.053489486515625025,-0.011126480449733816,-0.006806310896676989,0.0008267011208321389,0.31442773296248155,0.1427630355030392
2023-04-06,-0.026612099719052536,-0.034252415178551605,0.08261164709469501,0.09222360632116053,0.07008283004682432,0.04952599160796701,0.04663035914933483,0.001874803784697941,0.012584684583923431,0.1669577802417554,0.10900624395644849,0.07932028089601482,0.05700372888668091,0.07274350475004514,0.04202375167902326,0.009288359953764674,-0.056466384392529975,-0.07141378969222664,-0.03958945753210974,-0.02832447652185896,0.02958335260831381,0.13386996926931669
2023-04-20,-0.08717624168950683,-0.08310462947445822,-0.15139631835511955,-0.06291038538875075,-0.020039860341313626,-0.10138559590955136,-0.14075255314842663,-0.09918776309965541,-0.0801993306378719,-0.07076356858528884,-0.12489830665324844,-0.0290388827829876,-0.28204627747110955,0.3056390542103827,-0.1059293787147121,-0.022925855697383573,0.019447369664850517,0.031189808099498253,-0.09833909004865105,-0.10280330038187158,-0.25466711489128846,0.017263817054773253
2023-05-09,-0.2824543308993298,-0.2333400992838981,-0.23599828777789827,-0.3564370251677575,-0.3376354596619248,-0.052920033741044994,-0.31466806417205534,-0.26140318392663636,-0.16524163350748228,-0.3029110510785984,-0.2756697414603666,-0.02334127030295447,-0.07114949762726128,0.025900787540225075,-0.05298464044091808,-0.019116183942655587,-0.14046263951893273,-0.20815735420637976,-0.18607433432229356,-0.0759268837286237,-0.39338346281422526,-0.3105948002990204
2023-05-23,-0.0063117096381542755,-0.12936047822110489,-0.14181891240209246,0.2707583161319731,0.2719851765325779,0.28375192658118503,-0.05677317779122371,-0.1491947166468437,-0.060766294583949124,0.17505690722802789,0.0286091558760227,-0.034126736461184255,0.28302788124764316,0.12258494461217063,0.2539425019671991,-0.06908463559491929,-0.14469769781803893,-0.14287856388167267,0.008790236113033981,-0.030016595719044737,0.05808513787088754,0.12231971368315708
2023-06-06,-0.14274597013681228,0.011346988256631744,0.08865635237612256,0.0633152415595928,0.14705711641670097,0.1209355090084791,0.023784014442033895,0.031151054522230857,0.16629142643918704,-0.01547731452432049,0.09041356232416284,-0.01747023341736121,0.16102046275934798,-0.0788021869829286,0.1843608205777347,-0.003844605266765813,-0.12889485692039365,-0.08779168383800942,-0.0872229699789256,0.0009349150554611552,0.21382062925942052,0.018442749041706244
2023-06-20,-0.20626580651890405,-0.2134790643178654,-0.26738515619401837,-0.21792515225743753,-0.28136272734894324,-0.1976357934368251,-0.21206434903998625,-0.2559103105648769,-0.23246446096152817,-0.04350011304214685,-0.19580111023401894,-0.09097766597959984,-0.27454285912724774,0.3414197548293241,-0.30581652130600584,-0.01680707564474952,0.00266575136708062,0.0009231286805862272,-0.13873168449415538,-0.0570180373276875,-0.4589173874533753,-0.21574805144411383
2023-07-06,0.015952598938178,-0.06489421685652799,-0.20017681823315378,-0.17503662930599098,-0.2550466316286794,-0.1585193070821692,-0.10163141703443115,-0.09687273580566083,-0.11883975983436403,-0.24048326698747835,-0.235501225470824,-0.17821954803321352,-0.3589060754001682,0.21121867606120417,-0.34838780810511505,0.006693460494857337,-0.07055116437040465,-0.06288882142701076,0.06887862807767785,-0.0924284394552255,-0.31250056202092025,-0.08616329468736825
2023-07-20,0.09750326954605773,0.07004128038152338,0.014471612002902907,-0.2609342487916143,-0.3653836499021428,-0.2912182222562356,-0.025899659352783447,0.08577972119866459,-0.028417644342247243,-0.32428950565136816,-0.19778415890387538,-0.19050408646886188,-0.38067774320754283,0.10371803854927931,-0.3234310173924386,-0.02846308533122427,0.10917720185659208,0.07533937459723022,0.014096528346418067,-0.03945509538508609,-0.1509854594857472,-0.14945879248658595
2023-08-03,-0.25983592113519854,-0.16948194319889448,-0.09648616760429789,0.02022039892696913,0.1367495151380496,0.17907812491889225,-0.1656078052825523,-0.19029508396599348,-0.1366339970675061,0.03823591666295066,-0.07787574031455716,0.03953304322861539,-0.01081668494741433,0.11606709804324714,-0.019665386101860714,-0.06232365285307553,-0.02083053986372566,-0.06569305719164603,-0.20197375612619253,0.08368852431620748,-0.1968670742026671,0.10038714405100964
2023-08-17,0.04047341352952246,0.037777541992193533,-0.14433215885916698,0.10075113457760414,0.21292995049851887,0.16234602582290453,0.016961298871942962,-0.01591010682419445,-0.06255047028015272,-0.04492015695663381,-0.09500023224532624,-0.04214664654464589,0.08469040016341643,0.07815777612050998,0.026872473976030254,-0.04315828545943693,0.09843230505445148,0.04829118425872225,-0.022903073640022614,0.00837181034845554,-0.13602479360422504,0.11660293973598568
2023-08-31,-0.08649622045381937,-0.13288702633820618,-0.19817027693614683,-0.06568004803694602,-0.16507954456908483,-0.1257840632685799,-0.15806075890847632,-0.1424338811005404,-0.12445445999966487,-0.04914470186656033,-0.1472780968084327,0.008691122425954463,-0.34048068849923085,0.22622381514055875,-0.18733515109460536,-0.05780788255083162,0.037912066446252876,0.04133193993887929,-0.029571076022986087,-0.023074746359403965,-0.12681881383433408,-0.03828208505262729
2023-09-14,-0.07567706238909545,-0.1276799922397074,-0.023342406034799344,-0.07917785714898744,0.0361436466090524,0.10467925160541573,-0.056513596464398144,-0.0914415049574943,-0.04444342433109241,-0.005938584685600533,-0.003015008731195812,-0.09896025687203189,0.04415448666229505,0.08002292317309602,0.0039802560349714595,0.07011027446359132,-0.05815525906171248,-0.03963909662602808,-0.03485230555055963,-0.026119793429057982,-0.20664191842414123,0.006945998621641214
2023-09-28,-0.09074941072696827,0.0032912495115076804,0.1612404153290425,0.0757228496084442,0.0019276666790679295,-0.13507874133701386,0.08448332152362228,0.03043619418713755,0.031074874085692386,0.12917505551180858,0.13971905240147076,0.0412465486961838,-0.019295693625771687,0.1922019100366815,-0.07821265002000082,0.02085615664658407,0.07461076243735937,0.022059854643067377,-0.03788954386351038,0.020892198576609233,0.015289814221762748,0.0994509672570079
2023-10-20,-0.10347415230527687,0.021547142255406937,0.04014109554054357,-0.0258200477698769,0.007356252384551052,-0.026943696157828476,0.01322145035603119,-0.011440898861246091,0.027305963544678014,0.07022027101948798,0.05799675654912759,-0.034938269405977766,0.026679277196509702,0.09245839400205945,-0.006138187072769769,0.00571465771055474,-0.08825214319576942,-0.0987297929822091,-0.07452628125258215,0.038794265038270985,-0.190911260974309,0.00026159437256719777
2023-11-03,-0.01954236298521087,-0.07453704447923988,-0.040117368753832934,0.06937538357666762,0.07751209678990738,0.10385811102556454,-0.04157845776795557,-0.10033252313519274,-0.13919372014650247,0.044532380182071264,-0.04190938496945886,-0.10502792100455048,0.21588938180821207,0.012433298720419766,0.17587080847039607,0.005783057283896582,0.10725949677282233,0.07429113936441889,-0.04796530184719961,0.06707881604973708,0.03966596715238086,-0.10031555536416129
2023-11-17,-0.039500855567396256,-0.08992463136291849,0.05693856049237479,0.04124379404915964,0.009996716858601665,0.0850925365518755,0.11209176351221417,-0.002190364990549063,-0.033975738859481,0.051930086488111135,0.03196646831888636,-0.011065744932815768,-0.20728522127575974,0.208856784359551,-0.06765151132277773,0.06762492920392178,0.017889196007838146,-0.0009637684740939314,-0.026480212991633147,-0.04236290705567318,-0.25053088473962304,0.1530659711249297
2023-12-01,0.13636800628239126,0.16947215501120425,0.1469942344084769,-0.009277041731833812,0.012622347165316775,0.12936298327918747,0.19642488913413508,0.17686225129260916,0.08975711188610026,0.0169529466106417,0.08447423971328898,-0.004096558545316963,-0.12952340099894968,0.2103047674819439,-0.12996964410274775,0.03126179026300038,0.0818088304637332,0.08050961343769579,0.06973763302934548,0.06588280864757963,-0.13770900955262896,0.13855127549336796
2023-12-15,-0.07772095888637057,-0.22490573667273506,-0.19862157795824634,-0.12189612566978422,-0.037562821996012415,-0.13910751194351645,-0.1973140482747693,-0.16299730212612096,-0.19678797183436766,-0.1468058306054432,-0.20214221773613694,0.02852775557979975,-0.18992208160075452,-0.05372791348749173,-0.04445828050516145,-0.03520575012874145,0.04956042466020768,0.04083744795738649,-0.05588695049103199,-0.05275688172192605,-0.14415239428335297,-0.04303330214212708
2023-12-29,-0.15108085168515573,0.10927641248068287,0.09227015215787789,-0.053573841961767614,0.055417574087287695,-0.08677786944660904,0.04510067689039745,0.015383725107462134,0.10102481530295472,0.04831503351186687,0.1332145388279974,0.019207252887896573,-0.3009977364922574,0.32379885296827965,-0.31601424154318064,-0.02568111295112434,-0.08759424179090143,-0.09619379080757483,-0.08978624451459132,-0.058208166567856344,-0.3537697269342328,0.14862675761363497
2024-01-15,-0.007488348025449184,-0.027598521266297433,-0.09335923837824141,-0.1473170054143222,-0.09280647596696158,0.021238927951123428,-0.06265281389211191,0.0009750481195864997,-0.02784391811140447,-0.07480925823090392,-0.07455638779873065,0.11049698637331454,-0.25860484151941227,0.14293013687873957,-0.11481582169456984,-0.1867577147375814,0.037997363555407,0.017881259067588962,0.02468589551972347,-0.033679163830066555,0.14527961456935964,0.010170699393277277
2024-01-29,0.13284170364329448,0.33714803728211823,0.12895063455249142,0.05674139441860652,-0.09747429877607364,-0.059071707787907345,0.1767301180053134,0.2818801731896391,0.4004660906964999,-0.04409725904762478,0.17615920034127164,0.08747024559039591,-0.23444604012956746,-0.21637143614636062,-0.3492233977132678,0.012855994921310265,0.10452138252227153,0.09046212344421072,0.07959019522051883,-0.08410389637703926,0.469693435168806,-0.028411445647546375
2024-02-20,0.07493923404273486,-0.35879895860593186,-0.35922310117837164,-0.4280283192480247,-0.17255607070416876,0.23360259049508125,-0.30686394445927584,-0.31221002553626387,-0.39576071797251766,-0.45728033312499916,-0.43409226577722443,0.2508226739819686,0.4263540503471055,0.04929356271970567,0.4162480967436689,-0.14382190283160334,0.250711577426199,0.2920220683279533,0.058018960903195374,0.17806444941568153,0.019746327002779618,-0.3222170037868718
2024-03-05,-0.512869799881171,0.2270319665318526,-0.48734166031920567,-0.5117537856368919,-0.3578607699256534,0.001905050059684673,-0.4621412500568664,-0.20993197813856768,-0.11876581189692034,-0.5312008540247541,-0.5211066549361947,0.15243906578990638,0.4430611785308463,0.2746755357672819,0.31991167253905806,-0.30434352071785187,-0.3151313867298884,-0.3358591361659434,-0.17734513578114827,0.07151693022252771,-0.42635729561724495,-0.3116957761383625
2024-03-19,0.11004404817901488,0.1421235527906673,-0.03334041858689182,-0.07291473378967929,-0.08699309431568704,-0.007441791595712797,-0.013741524261809978,0.07822910943619744,0.04231956378705006,-0.2159254885509586,-0.2108914288007433,-0.08840560037479546,-0.1391073866337312,0.34794198158664136,-0.06702957722360846,-0.1510094208104215,-0.036000839103881736,-0.005006197876755918,0.07291174956155534,-0.10024186905499823,-0.35857870872581826,0.10543489705740103
2024-04-02,0.0621005636255429,-0.07348958354893846,-0.2048426972848186,0.4210846758102682,0.26402835210692704,0.23454030874436937,0.07509726955888532,-0.04226628905967377,-0.043186778075591334,0.23130598325331891,-0.08912077995471898,0.03510014851377476,-0.43253147904819406,-0.08109553274866632,-0.3466955112501073,0.1327388243010638,0.12208267130384759,0.16207871555472078,0.022024229380497022,-0.016334535302412856,0.1179831990224601,0.36149016697527603
2024-04-18,-0.38695212295379583,-0.39230190458082265,-0.34234585950532037,-0.4496262341951878,-0.39191836924793055,-0.1557645153918976,-0.3518970001403681,-0.41229246129982944,-0.39352692203070816,-0.17245239826570555,-0.326445774167714,-0.09332595536575114,0.29765082136238974,0.17863186997260472,0.23173812835203159,-0.062146335918079235,-0.16511649632571934,-0.16249234012475114,-0.26070253653813485,-0.1720711734126619,-0.31126297039901785,-0.33718044097076566
2024-05-07,-0.039456648458517075,-0.04843076479855714,0.18427786497278295,0.03143685471605808,0.12474500255220836,-0.026937749425621865,0.14790587175819903,0.042523409605721645,0.05105346885420103,0.18159395800865613,0.21059563926387467,0.05291437499873937,-0.08757210121779234,0.08478656267311173,-0.057957554611392126,0.021221432629895596,-0.06317716008010277,-0.09021371183764838,-0.01197368823126131,-0.0010771990452302527,-0.02813976435146457,0.15240760204558906
2024-05-21,-0.1390593913769237,-0.06734636205100383,-0.11291470636813093,-0.06405606023574056,0.15192658557403632,0.15475535898610496,0.014640760881694666,-0.0882677957201437,-0.12212734254130102,0.086703405887042,0.023421961988486874,0.02959550863652815,-0.19690765110024275,-0.19670169723265762,-0.1754349779132799,0.026243701329605157,-0.0809384812333933,-0.11253639435015056,-0.09983557429063437,0.024478558606409812,0.17485133798492714,0.17136237465184317
